app_id,name,release_date,is_free,developer,publisher,owners_range,price
559870,PAKO - Car Chase Simulator,2017-01-10,0,Tree Men Games,Tree Men Games,"20,000 .. 50,000",2.99
559900,Gulman 4: Still alive,2016-12-20,0,Serzhantov Aleksandr,Serzhantov Aleksandr,"20,000 .. 50,000",8.99
559910,Terroir,2017-09-20,0,General Interactive Co.,General Interactive Co.,"0 .. 20,000",7.99
559920,Broken Blue,2016-12-09,1,BacklotRealities,"Cacti Council, BacklotRealities","0 .. 20,000",0.0
559930,Causality,2017-02-02,0,Loju,Loju,"0 .. 20,000",3.99
559960,Power Hover,2017-01-10,0,ODDROK,ODDROK,"50,000 .. 100,000",0.83
559970,Shrouded Tales: The Spellbound Land Collector's Edition,2016-11-28,0,Friendly Cactus,Big Fish Games,"0 .. 20,000",0.0
559990,ERR - 001,2016-12-13,1,Gestmorph Games,Gestmorph Games,"0 .. 20,000",0.0
560000,Ladykiller in a Bind,2017-01-09,0,Love Conquers All Games,Love Conquers All Games,"0 .. 20,000",19.99
560040,Minecraft: Story Mode - A Telltale Games Series Demo,2016-11-23,1,Telltale Games,Telltale Games,"0 .. 20,000",0.0
560050,Xmas Shooting - Scramble!!,2016-12-16,0,Orange_Juice,Fruitbat Factory,"20,000 .. 50,000",4.99
560080,I was rebuilt,2018-06-28,0,Gurila Ware Games,Gurila Ware Games,"0 .. 20,000",3.99
560130,Pillars of Eternity II: Deadfire,2018-05-08,0,Obsidian Entertainment,"Versus Evil, Obsidian Entertainment","1,000,000 .. 2,000,000",39.99
560170,STAR WARS™ SHADOWS OF THE EMPIRE™,2017-02-07,0,LucasArts,"Disney, LucasArts","50,000 .. 100,000",5.99
560180,World In Danger,2017-02-09,0,ColtGames,ColtGames,"0 .. 20,000",2.99
560200,A Number's life,2016-12-13,0,AppGeneration,AppGeneration,"0 .. 20,000",3.99
560220,Estiman: Game of Estimation,2016-11-23,0,Kool2Play,Kool2Play,"0 .. 20,000",3.99
560230,Black Swan,2016-11-30,0,Space Monkey International,Shaman Games Studio,"20,000 .. 50,000",6.99
560250,Galaxy Girls,2017-09-15,0,Dharker Studios,Dharker Studios,"0 .. 20,000",19.99
560260,Super Blue Boy Planet,2016-12-16,1,NanningsGames,NanningsGames,"200,000 .. 500,000",0.0
560300,Thy Sword,2017-11-14,0,GamePhase,GamePhase,"0 .. 20,000",8.99
560340,Tower Ascent,2017-09-07,0,"KitTheNinja, Ate134, FFTG - Nate, Kanestapler",KitTheNinja,"0 .. 20,000",2.99
560350,Police Quest: SWAT,2016-12-15,0,Yosemite Entertainment,Activision,"0 .. 20,000",5.99
560370,SWAT 3: Tactical Game of the Year Edition,2017-04-18,0,Sierra,Activision,"50,000 .. 100,000",9.99
560430,Indiana Jones® and the Emperor's Tomb™,2018-11-16,0,LucasArts,"Lucasfilm, Disney","50,000 .. 100,000",5.99
560510,High Noon Revolver,2017-01-25,0,Mike Studios,Spaceboy Games,"0 .. 20,000",4.99
560520,Munch Demo,2016-11-22,1,Mostly Harmless Games,Mostly Harmless Games,"0 .. 20,000",0.0
560550,void LINK,2017-12-27,0,Zentrifuge,Zentrifuge,"0 .. 20,000",9.99
560570,Breaking Bones,2016-11-28,0,Duplicator Studio,Duplicator Studio,"0 .. 20,000",4.99
560600,PlanTechtor,2019-02-27,0,"FunnerSoft, LLC","FunnerSoft, LLC","0 .. 20,000",2.99
560610,Endangered Demo,2017-01-09,1,"Strawberry Game Studios,LLC","Strawberry Game Studios,LLC","0 .. 20,000",0.0
560640,The Cabin: VR Escape the Room,2017-01-05,0,Blue Entropy Studios,Blue Entropy Studios,"20,000 .. 50,000",4.99
560660,#Utopia,N,0,VRUnicorns,Bandello ,"0 .. 20,000",0.0
560710,Leap Up no jutsu,2016-12-30,0,Yin Games,Yin Games,"100,000 .. 200,000",4.99
560720,Dark Angels: Masquerade of Shadows,2017-02-02,0,Skywind Games,Alawar Casual,"20,000 .. 50,000",1.99
560730,The Esoterica: Hollow Earth,2017-02-02,0,Happy Artist Games,Alawar Casual,"20,000 .. 50,000",1.99
560740,Shtriga: Summer Camp,2017-02-02,0,Game Cartel,Alawar Casual,"20,000 .. 50,000",1.99
560750,World Keepers: Last Resort,2017-02-02,0,Alawar Stargaze,Alawar Casual,"20,000 .. 50,000",1.99
560760,Sacra Terra: Kiss of Death Collector’s Edition,2017-02-02,0,Five BN,Alawar Casual,"20,000 .. 50,000",4.99
560770,Andoran Skye 1.5,2016-11-25,0,OMAGX Studios,OMAGX Studios,"0 .. 20,000",9.99
560780,Andoran Skye XD Demo,2016-11-22,1,Chadrick Evans,OMAG,"0 .. 20,000",0.0
560790,Red Spider2: Exiled,2016-12-09,1,studio wasp,studio wasp,"0 .. 20,000",0.0
560820,The Saint: Abyss of Despair,2017-02-02,0,Happy Artist,Alawar Casual,"20,000 .. 50,000",1.99
560840,Tootinis,2020-11-29,0,Skalden,Skalden,"0 .. 20,000",3.99
560870,Singing Stones VR,2016-12-16,0,Chingis LLC,Chingis LLC,"0 .. 20,000",4.99
560930,Marimba VR,2017-01-02,0,Ruby Games,Ruby Games,"0 .. 20,000",1.99
560960,Magic Tavern,2016-11-23,1,Cykyria,Cykyria,"0 .. 20,000",0.0
560970,Fireworks Desert Blast,2016-12-22,1,Karman Interactive,Karman Interactive,"0 .. 20,000",0.0
560980,Darkness and Flame: Born of Fire Demo,2016-12-08,1,FIVE-BN GAMES,FIVE-BN GAMES,"0 .. 20,000",0.0
561000,Delicious - Emily's Home Sweet Home,2016-12-15,0,GameHouse,GameHouse,"20,000 .. 50,000",19.99
561010,Spirit,2017-01-05,0,Nylund Games,Nylund Games,"0 .. 20,000",2.99
561080,The Price of Freedom,2016-12-22,0,Construct Studio,Construct Studio Inc.,"20,000 .. 50,000",1.99
561100,Disney's Aladdin,2017-12-18,0,Virgin Games,Disney,"0 .. 20,000",0.0
561120,Disney's The Lion King,2017-12-18,0,Westwood Studios,Disney,"0 .. 20,000",0.0
561190,Bamboo EP,2016-12-15,0,Sokpop Collective,Sokpop Collective,"0 .. 20,000",5.99
561230,Special Delivery,2016-12-16,0,Meerkat Gaming,Meerkat Gaming,"0 .. 20,000",9.99
561260,The Rabbit and The Owl,2018-08-03,0,"Formal Sheep, LLC","Formal Sheep, LLC","0 .. 20,000",9.99
561340,Merlin adventurer store,2016-12-02,0,DyingCat,DyingCat,"200,000 .. 500,000",2.99
561360,VR Invaders,2016-12-15,0,MY.GAMES,MY.GAMES,"0 .. 20,000",17.99
561390,BasementVR,2016-12-19,1,"Adam Roszyk, Mariusz Lewandowski, Karol Anioła",Mixed Reality,"0 .. 20,000",0.0
561420,Hot Plates,2017-06-16,0,"bluebox interactive, RoJarl Entertainment",bluebox interactive,"0 .. 20,000",4.99
561440,Graffiti Bombing,2020-08-29,0,"Urban Weaponry, Will Lingard","Urban Weaponry, Will Lingard","20,000 .. 50,000",0.0
561450,Mutant Fighting Cup 2,2017-02-15,0,playchocolate,playchocolate,"0 .. 20,000",5.99
561480,96 Mill,2017-01-26,0,Ethereal Darkness Interactive,Strategy First,"0 .. 20,000",5.99
561490,House of Meditation,2016-12-22,0,Cerevrum Inc.,Cerevrum Inc.,"0 .. 20,000",6.99
561510,DragoDino,2017-06-20,0,TealRocks Studio,Plug In Digital,"0 .. 20,000",1.19
561580,Peak Angle: Drift Online Demo,2016-11-26,1,Peak Angle Team,Peak Angle Team,"0 .. 20,000",0.0
561590,Cricket Captain 2017,2017-07-06,0,Childish Things,KISS ltd,"0 .. 20,000",9.99
561600,MXGP3 - The Official Motocross Videogame,2017-05-29,0,Milestone S.r.l.,Milestone S.r.l.,"100,000 .. 200,000",19.99
561610,MotoGP™17,2017-06-15,0,Milestone S.r.l.,Milestone S.r.l.,"20,000 .. 50,000",14.99
561660,Decoherence,2021-10-28,1,Efecto Studios,Efecto Estudios SAS,"0 .. 20,000",0.0
561680,Santa's Christmas Solitaire,2016-12-05,0,The Revills Games,Big Fish Games,"0 .. 20,000",6.99
561690,Emission VR,2016-11-30,0,VRSpec Team,VRSpec Team,"0 .. 20,000",99.99
561710,Sceal Demo,2016-12-05,1,Joint Custody,Joint Custody,"0 .. 20,000",0.0
561740,MidBoss,2017-05-25,0,Kitsune Games,Kitsune Games,"20,000 .. 50,000",14.99
561770,Just Ignore Them,2017-04-28,0,Stranga,GrabTheGames,"100,000 .. 200,000",3.99
561820,VR Photo Viewer Demo,2016-12-22,1,SprocketVR,SprocketVR,"0 .. 20,000",0.0
561930,Sword of the Guardian,2018-06-17,0,Billy Chan,Billy Chan Studio,"0 .. 20,000",9.99
561970,REALITY,2016-11-30,1,Grey Reality Studios,Grey Reality Studios,"0 .. 20,000",0.0
562010,Tanki Online,2017-03-02,1,Alternativa Game Ltd.,APL Publishing Ltd.,"500,000 .. 1,000,000",0.0
562050,Liquid Pinball,2016-11-24,0,RunServer,RunServer,"100,000 .. 200,000",0.99
562080,Hello Neighbor Demo,2017-07-06,1,Dynamic Pixels,tinyBuild,"0 .. 20,000",0.0
562090,Kronos,2017-02-03,0,UroboroStudio,UroboroStudio,"0 .. 20,000",4.99
562160,The Inner Darkness,2017-02-24,0,Nauris Amatnieks,Nauris Amatnieks,"20,000 .. 50,000",4.99
562210,Древняя Русь,2017-04-27,0,Vladimir Maslov,Vladimir Maslov,"0 .. 20,000",1.99
562220,Zup! 2,2016-12-05,0,Quiet River,Quiet River,"200,000 .. 500,000",1.99
562230,Space Tyrant,2018-02-27,0,Blue Wizard Digital,Blue Wizard Digital,"200,000 .. 500,000",19.99
562240,The Spirit Underneath,2017-01-02,0,Acuze Interactives,Displacement Studios,"100,000 .. 200,000",0.99
562250,Beastmancer,2017-10-05,0,Autarca,Autarca,"0 .. 20,000",9.99
562260,WAVESHAPER,2017-05-03,0,GAMES FOR HUMANS,GAMES FOR HUMANS,"50,000 .. 100,000",1.99
562270,Shot Shot Tactic,2016-12-01,0,Indie Game Group,Indie Game Group,"200,000 .. 500,000",5.99
562280,＜/reality＞,2017-04-18,0,Fancy Fish Games,Fancy Fish Games,"0 .. 20,000",11.99
562290,Zahalia: The Knights of Galiveth,2017-05-01,0,LunarCore Games,LunarCore Games,"20,000 .. 50,000",0.99
562310,Spacecats with Lasers : The Outerspace,2017-05-24,0,"Bitten Toast Games Inc., Guilherme Cunha, Thiago Adamo, Daniel Snd",Bitten Toast Games Inc.,"0 .. 20,000",2.99
562320,Locked In VR,2016-12-01,0,Immersion,Immersion,"0 .. 20,000",5.99
562330,Dwarflings,2017-03-16,0,Starwind Games,Starwind Games,"20,000 .. 50,000",2.99
562340,Iron Wings,2017-05-31,0,Naps Team,Naps Team,"20,000 .. 50,000",9.99
562350,Maid Mansion,2020-11-13,0,"Crazy Cactus Entertainment, Belgerum",Critical Bliss,"0 .. 20,000",14.99
562360,"Planes, Bullets and Vodka",2016-12-13,0,NukGames,NukGames,"20,000 .. 50,000",0.49
562410,Panty Party,2017-01-24,0,Animu Game,Animu Game,"20,000 .. 50,000",9.99
562420,Armor Clash II,2017-04-04,0,Windforce,Windforce,"0 .. 20,000",4.99
562430,Alien Hostage,2018-10-01,0,Four Winged Studio,Conglomerate 5,"20,000 .. 50,000",0.49
562450,Salvage Op,2016-12-12,0,D.W.S.,D.W.S.,"0 .. 20,000",0.49
562460,Radium 2,2017-03-01,0,Develobster,Develobster,"0 .. 20,000",4.99
562470,Empire of Angels IV,2016-12-14,0,SOFTSTAR ENTERTAINMENT,SOFTSTAR ENTERTAINMENT,"100,000 .. 200,000",4.49
562480,Corona Blossom Vol.3 Journey to the Stars,2017-01-25,0,Frontwing,Frontwing USA,"20,000 .. 50,000",9.99
562490,EvilMorph,2017-02-03,0,ClickGames,ClickGames,"20,000 .. 50,000",2.99
562500,Warstone TD,2018-05-23,0,Battlecruiser Games,Battlecruiser Games,"200,000 .. 500,000",14.99
562510,JugiPaint,2016-12-06,0,Jugilus,Jugilus,"0 .. 20,000",14.99
562520,Attempt[42],2016-12-08,0,ThinkOfGames,Conglomerate 5,"50,000 .. 100,000",0.99
562530,UniverseV: Star Domination,2022-09-08,0,Ultimate Universe Studio,Ultimate Universe Studio,"0 .. 20,000",4.99
562540,Cabals: Card Blitz,2017-02-08,1,Kyy Games,BISBOG SA,"200,000 .. 500,000",0.0
562560,Boozy Dwarf,N,0,Mizar Games,Mizar Games,"0 .. 20,000",0.0
562570,Access Denied,2016-12-16,0,Stately Snail,Stately Snail,"100,000 .. 200,000",2.99
562590,Galactic Junk League,2017-07-26,0,Pixel Federation,Pixel Federation,"200,000 .. 500,000",0.0
562600,Our Wonderful World,2016-11-29,0,White Rabbit Games,White Rabbit Games,"20,000 .. 50,000",4.99
562620,Robonauts,2021-09-09,0,QubicGames,"Untold Tales, QubicGames","50,000 .. 100,000",0.79
562640,Introvert Quest,2017-03-15,0,Amaterasu Software,Amaterasu Software,"50,000 .. 100,000",0.74
562660,Pandarama: The Lost Toys,2016-12-15,0,goonswarm,goonswarm,"50,000 .. 100,000",0.99
562680,The Wizards Who Fell In A Hole,2016-12-09,0,Battenberg Software,Battenberg Software,"0 .. 20,000",1.99
562700,Paintball 707,2016-11-30,0,Lotte|EoD,Agger Interactive,"0 .. 20,000",5.99
562730,MechDefender - Tower Defense,2020-03-03,0,"Atomic Fabrik, Cristian Manolachi",Conglomerate 5,"0 .. 20,000",0.99
562740,Zombie Town VR,2016-12-08,0,B.H.C.M. Studio,B.H.C.M. Studio,"20,000 .. 50,000",0.99
562750,Lifo Harvester (EP),N,1,Martin Cerdeira,Martin Cerdeira,"0 .. 20,000",0.0
562860,Ion Fury,2019-08-15,0,"Voidpoint, LLC",3D Realms,"200,000 .. 500,000",24.99
563110,Neon Warp Demo,2016-11-30,1,Axel Sonic,Otakumaker.com,"0 .. 20,000",0.0
563120,Desolate Wastes: Vendor Chronicles,2017-07-21,0,Rotatipyra,New Reality Games,"200,000 .. 500,000",0.99
563130,The Cows Are Watching,2016-12-08,0,VIS-Games,SilentFuture,"20,000 .. 50,000",3.99
563150,interLOGIC,2017-02-07,0,phime studio LLC,phime studio LLC,"50,000 .. 100,000",3.99
563160,VR the Anime Girls Method / 全豚に告ぐ！これで痩せなきゃお前は終わりだ！,2016-12-20,0,AG Directions Inc.,"LIVEX INNOVATION, INC.","0 .. 20,000",15.99
563170,Graveball,2018-07-31,0,Goin' Yumbo Games,3D Realms,"0 .. 20,000",4.99
563180,Dispersio,2016-12-01,1,Achpile,Achpile,"20,000 .. 50,000",0.0
563190,de Blob 2,2017-06-22,0,"Blue Tongue Entertainment, Blitworks",THQ Nordic,"0 .. 20,000",19.99
563200,Slay,2016-11-30,0,Sean O'Connor,Sean O'Connor,"20,000 .. 50,000",9.99
563250,Lemuria: Lost in Space,2017-03-17,0,EJRGames,EJRGames,"20,000 .. 50,000",0.99
563260,Steel Empire,2018-09-13,0,mebius.,mebius.,"20,000 .. 50,000",14.99
563270,In Vitra - JRPG Adventure,2017-03-24,0,bumblebee,familyplay,"20,000 .. 50,000",4.99
563290,Hat Trick Header Demo,2016-11-29,1,no-pact,no-pact,"0 .. 20,000",0.0
563320,Mountain Trap: The Manor of Memories,2016-12-13,0,Color Brush Studio,RunServer,"0 .. 20,000",6.99
563340,Blue Tear,2016-12-16,0,MysteryTag,RunServer,"0 .. 20,000",7.99
563360,Market Tycoon,2017-05-11,0,Protection Games,Conglomerate 5,"20,000 .. 50,000",9.99
563370,Don't Touch The Zombies,2017-05-11,0,Tlakali Game Studio,Tlakali Game Studio,"0 .. 20,000",9.99
563380,Shadows,2017-08-24,0,Logan Apple,Logan Apple,"0 .. 20,000",3.99
563390,Children of the Galaxy,2017-03-14,0,"Filip Dusek, Empty Keys","Filip Dusek, Empty Keys","0 .. 20,000",19.99
563400,Ludu,2016-12-04,1,Léo-Games,Léo-Games,"20,000 .. 50,000",0.0
563410,Necroball,2021-10-25,0,King Crow Studios,King Crow Studios,"0 .. 20,000",7.99
563420,Obscura,2017-07-27,0,Obscura Team,Make Real,"0 .. 20,000",5.99
563430,Void Pyramid,2016-12-05,1,"A. Hagen, Shea Kennedy",A. Hagen,"0 .. 20,000",0.0
563470,Reaping Rewards,2017-06-09,1,Limitless Ltd,Limitless Ltd,"0 .. 20,000",0.0
563490,Earth Liberation,2016-12-15,0,PoRovoz Studios,PoRovoz Studios,"0 .. 20,000",6.99
563500,The 8th Day,2019-07-19,0,Tainted Games,TAINTED GAMES,"0 .. 20,000",0.99
563520,When Our Journey Ends - A Visual Novel,2017-02-14,0,Afterthought Studios,Afterthought Studios,"0 .. 20,000",6.99
563530,Insatia,N,0,"Kozinaka, Weilard, Quyse",Kozinaka Labs,"0 .. 20,000",0.0
563550,Nevrosa: Escape,2017-12-22,0,GexagonVR,GexagonVR,"0 .. 20,000",14.99
563560,Alien Swarm: Reactive Drop,2017-04-20,1,Reactive Drop Team,Reactive Drop Team,"2,000,000 .. 5,000,000",0.0
563600,Buratino,N,1,u)dev,u)dev,"0 .. 20,000",0.0
563610,VR Squash 2017,2017-11-20,0,David Cseh,David Cseh,"0 .. 20,000",18.99
563630,Orange Moon Demo,2018-01-19,1,Betelgeuse Zero,Betelgeuse Zero,"0 .. 20,000",0.0
563680,DragonWingsVR,2016-12-11,0,Wyrmbyte,Wyrmbyte,"0 .. 20,000",9.99
563690,Rubicon Approach,N,0,Carbon Fiber Games,Carbon Fiber Games,"0 .. 20,000",0.0
563710,Loops of Zen,2017-08-10,0,"Strength in Numbers Studios, Inc","Strength in Numbers Studios, Inc","0 .. 20,000",2.99
563730,The World 3:Rise of Demon,N,1,Good Games,Good Games,"0 .. 20,000",0.0
563740,Lemons Must Die,2019-07-02,0,Superbyte Games,Superbyte Games,"0 .. 20,000",7.99
563750,World Boxing Manager,2016-12-09,0,Aggroblakh,Aggroblakh,"0 .. 20,000",4.99
563760,VR GirlFriend,2016-12-13,0,"Silver Moon Internet, 银月网络","Silver Moon Internet, 银月网络","0 .. 20,000",9.99
563770,Acro Storm Demo,2016-12-19,1,Blue Comet Games,Blue Comet Games,"0 .. 20,000",0.0
563810,Fumiko!,2017-02-13,0,Fumiko Games,Fumiko Games,"100,000 .. 200,000",6.99
563830,Historium VR - Relive the history of Bruges,2016-12-02,0,Sevenedge Interactive Media,Historium Bruges,"0 .. 20,000",7.99
563840,LOST EMBER,2019-11-22,0,Mooneye Studios,Mooneye Studios,"100,000 .. 200,000",29.99
563910,Guardian Of December,2016-11-30,0,Vidas Salavejus,Vidas Salavejus,"0 .. 20,000",4.99
563980,Modbox Demo,2016-12-04,1,Alientrap,Alientrap,"0 .. 20,000",0.0
563990,Orcish Inn Demo,2016-12-22,1,Steven Colling,Steven Colling,"0 .. 20,000",0.0
564010,Stern Pinball Arcade,2016-12-23,1,"FarSight Studios, Inc.","FarSight Studios, Inc.","20,000 .. 50,000",0.0
564040,ZANGEKI WARP,2017-02-15,0,ASTRO PORT,Henteko Doujin,"0 .. 20,000",5.99
564050,Bud Spencer & Terence Hill - Slaps And Beans,2018-04-20,0,Trinity Team,Buddy Productions GmbH,"50,000 .. 100,000",14.99
564080,Metagalactic Blitz,2017-11-16,1,Pixelvex LLC,Pixelvex LLC,"0 .. 20,000",0.0
564090,Fierce Tales: The Dog's Heart Collector's Edition,2016-12-07,0,Blam! Games,Big Fish Games,"0 .. 20,000",9.99
564100,Deadly Edge,2017-07-28,0,Bison Kings Game Studios,Bison Kings Game Studios,"0 .. 20,000",9.99
564140,Juniper Theory,2016-12-19,0,Juniper Theory,Black Box,"0 .. 20,000",7.99
564150,Rosenkreuzstilette,2017-02-02,0,"[erka:es], Darksquid Media",PLAYISM,"20,000 .. 50,000",9.99
564160,Rosenkreuzstilette Freudenstachel,2017-10-17,0,"[erka:es], Darksquid Media",PLAYISM,"0 .. 20,000",13.99
564210,Fishermurs,2017-04-14,0,Reward Hunters,Valkyrie Initiative,"50,000 .. 100,000",0.99
564230,Fire Pro Wrestling World,2017-12-18,0,"Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd.","200,000 .. 500,000",29.99
564240,Eclipsed Demo,2016-12-29,1,Christ Laurenz Sambrano,Christ Laurenz Sambrano,"0 .. 20,000",0.0
564280,Adventuring Gentleman,2017-04-10,0,Ernests Klavins,Ernests Klavins,"0 .. 20,000",0.99
564310,Serious Sam Fusion 2017 (beta),N,0,Croteam,"Devolver Digital, Croteam","200,000 .. 500,000",1.49
564330,In Your Face TD,2017-03-22,1,BitBreak I/S,BitBreak I/S,"0 .. 20,000",0.0
564340,5-in-1 Pack - Monument Builders: Destination USA,2016-12-20,0,Little World Studio,M.INDIE,"0 .. 20,000",9.99
564420,Santa's Special Delivery,2016-12-11,0,"Drunk Robot Games, Effinvance",Cerulean Games,"0 .. 20,000",2.99
564450,Whispered Secrets: The Story of Tideville Collector's Edition,2016-12-09,0,Grandma Studios,Big Fish Games,"0 .. 20,000",9.99
564470,Battle for Orion 2,2017-03-23,0,Infinite Loop Games,Infinite Loop Games,"0 .. 20,000",14.99
564480,The Great Wobo Escape,2017-09-29,0,gamifi.cc games,gamifi.cc games,"0 .. 20,000",3.99
564530,Pharaoh + Cleopatra,2016-12-15,0,Impressions Games,Activision,"200,000 .. 500,000",9.99
564700,Scar of the Doll,2017-04-20,0,Child-Dream,KOMODO,"0 .. 20,000",3.99
564710,Soda Dungeon,2017-02-06,1,"AN Productions, Poxpower",Armor Games Studios,"500,000 .. 1,000,000",0.0
564720,Werther Quest,2017-01-18,0,Blueberry Studio,HCP Entertainment,"0 .. 20,000",3.99
564800,JugiPaint Demo,2016-12-06,1,Jugilus,Jugilus,"0 .. 20,000",0.0
564810,Ticket,2017-03-10,0,magicdweedoo,"magicdweedoo, Nonsense Machine","0 .. 20,000",5.99
564900,Space Hotel,2017-01-04,0,NHLislive,Man Hockey,"0 .. 20,000",1.99
564920,Smoots Tennis Survival Zombie,2016-12-20,0,Kaneda Games,Plug In Digital,"0 .. 20,000",0.79
564940,Alone With You,2017-02-09,0,BancyCo,BancyCo,"0 .. 20,000",9.99
564950,Starfighter Origins Remastered,2017-04-25,0,MadAboutGamesStudios,MadAboutGamesStudios,"0 .. 20,000",24.99
564960,Return to Krondor,2016-12-15,0,PyroTechnix,Activision,"0 .. 20,000",5.99
564980,Killer Klownz,2016-12-05,0,Peter Labick,My Way Games,"50,000 .. 100,000",0.79
565020,Global Adventures,2017-12-29,1,PixelSoft,SubaGames,"20,000 .. 50,000",0.0
565030,Blueshift,N,1,"Zach Tsiakalis-Brown, Raul Bravo",Zulubo Productions,"50,000 .. 100,000",0.0
565080,Negligee: Spring Clean Prelude,2021-08-06,1,Switch Fire Games,Dharker Studios Ltd,"0 .. 20,000",0.0
565100,Subliminal Realms: The Masterpiece Collector's Edition,2016-12-12,0,Boolat Games,Big Fish Games,"0 .. 20,000",0.0
565110,Mobile Astro,2016-12-15,1,Raxasoft Games,Raxasoft Games,"50,000 .. 100,000",0.0
565120,The Station,2018-02-19,0,The Station Game ltd,The Station Game ltd,"50,000 .. 100,000",14.99
565140,Chimeras: Tune of Revenge Collector's Edition,2016-12-14,0,Elephant Games,Big Fish Games,"0 .. 20,000",9.99
565170,Blade Strangers,2018-08-27,0,Studio Saizensen,"Nicalis, Inc.","0 .. 20,000",19.99
565180,Dogurai,2019-05-27,0,Hungry Bear Games,Hungry Bear Games,"0 .. 20,000",4.99
565190,Spacecats with Lasers VR,2016-12-19,0,"Bitten Toast Games Inc., Guilherme Cunha, Daniel Snd, Thiago Adamo",Bitten Toast Games Inc.,"0 .. 20,000",4.99
565200,Gem Monster,2016-12-17,0,keggame,keggame,"0 .. 20,000",2.99
565330,Twisted,2017-01-06,0,Szekretar,Szekretar,"0 .. 20,000",9.99
565380,Cargo Cult: Shoot'n'Loot VR,2016-12-08,1,Panoramik Inc,Panoramik Inc,"0 .. 20,000",0.0
565390,Hyperun,2017-09-08,0,"Uki Uki Lab, Concrete Games",Uki Uki Lab,"20,000 .. 50,000",5.99
565420,Bad Pad Demo,2017-02-08,1,"Headbang Games, Oray Studios",Headbang Games,"0 .. 20,000",0.0
565440,Gem Monster Demo,2016-12-17,1,keggame,keggame,"0 .. 20,000",0.0
565480,Heroes of the Monkey Tavern Demo,2016-12-06,1,Monkey Stories,Monkey Stories,"0 .. 20,000",0.0
565490,Tier 1,2017-03-16,0,100 Plus Games llc,100 Plus Games llc,"0 .. 20,000",4.99
565540,The Turkey of Christmas Past,2016-12-19,0,Dinan Studios,Dinan Studios,"0 .. 20,000",8.99
565550,Redneck Rampage,2017-01-04,0,Xatrix Entertainment,Interplay,"50,000 .. 100,000",9.99
565600,Christmas Stories: Nutcracker Collector's Edition,2016-12-16,0,Elephant Games,Big Fish Games,"20,000 .. 50,000",9.99
565630,Christmas Eve: Midnight's Call Collector's Edition,2016-12-19,0,AMAX Interactive,Big Fish Games,"0 .. 20,000",0.0
565640,Colorful Life,2017-07-17,1,Oneironaut Academy LLC,Oneironaut Academy LLC,"0 .. 20,000",0.0
565650,SWAM,2017-01-05,1,Paul O'Bar,ArcadeSheep,"0 .. 20,000",0.0
565660,Akihabara - Feel the Rhythm,2017-01-26,0,JMJ Interactive,JMJ Interactive,"0 .. 20,000",4.99
565670,Kunlun Fight,2016-12-16,0,Skyline Games,Skyline Games,"0 .. 20,000",19.99
565690,Ayakashigami,2016-12-21,0,Kurenaibook,Kurenaibook,"0 .. 20,000",6.99
565720,Pretty Girls Panic!,2016-12-19,0,Zoo Corporation,Zoo Corporation,"0 .. 20,000",0.79
565730,Sanctuary VR (Also contains non-VR version),2016-12-18,1,Newgrange Game,Newgrange Games,"0 .. 20,000",0.0
565760,Escape the Loop,N,0,Pixel Maniacs,Pixel Maniacs,"0 .. 20,000",0.0
565860,Tomato Way,2016-12-07,0,Vladislav Castillo Gonzalez,Vladislav Castillo Gonzalez,"200,000 .. 500,000",3.99
565910,Trainscape,2017-06-28,0,Bit Toys,Bit Toys,"0 .. 20,000",19.99
